feature,weight,feature_desc,odds_ratio,model,cutoff
Z952,-0.03154556948948062,Presence of prosthetic heart valve,0.9689468010366203,lr,365
72679,-0.03159864963596935,Other enthesopathy of ankle and tarsus,0.9688953705634621,lr,365
42518,-0.03181725791788509,Other hypertrophic cardiomyopathy,0.968683585161012,lr,365
V5864,-0.03191216169675618,Long-term (current) use of non-steroidal anti-inflammatories (NSAID),0.9685916577904462,lr,365
07054,-0.0319701134912167,Chronic hepatitis C without mention of hepatic coma,0.9685355277922105,lr,365
V5331,-0.032036195315289236,Fitting and adjustment of cardiac pacemaker,0.9684715273125125,lr,365
Z794,-0.03227274428712253,Long term (current) use of insulin,0.9682424634619542,lr,365
1719,-0.03232772103990801,"Malignant neoplasm of connective and other soft tissue, site unspecified",0.9681892340986062,lr,365
34889,-0.03233656891842106,Other conditions of brain,0.9681806677157825,lr,365
I712,-0.03237725139000543,"Thoracic aortic aneurysm, without rupture",0.968141280534469,lr,365
30393,-0.032473579295149664,"Other and unspecified alcohol dependence, in remission",0.9680480260046103,lr,365
V549,-0.03250750193092439,Unspecified orthopedic aftercare,0.9680151878209937,lr,365
36614,-0.03256705089886609,Posterior subcapsular polar senile cataract,0.9679575452319025,lr,365
V4986,-0.03259704768423201,Do not resuscitate status,0.967928510052658,lr,365
6923,-0.0326106505344423,Contact dermatitis and other eczema due to drugs and medicines in contact with skin,0.9679153435556727,lr,365
G8929,-0.032660137093709726,Other chronic pain,0.9678674459408118,lr,365
6269,-0.03266015603640646,Unspecified disorders of menstruation and other abnormal bleeding from female genital tract,0.9678674276067925,lr,365
82100,-0.032801925004970846,Closed fracture of unspecified part of femur,0.9677302237657269,lr,365
7019,-0.032847948428715516,Unspecified hypertrophic and atrophic conditions of skin,0.9676856865324539,lr,365
R351,-0.0328734280048965,Nocturia,0.967661030625397,lr,365
M47816,-0.032942051419078085,"Spondylosis without myelopathy or radiculopathy, lumbar region",0.9675946287000945,lr,365
5680,-0.03296817631888222,Peritoneal adhesions (postoperative) (postinfection),0.9675693507175624,lr,365
04119,-0.03298684278965989,"Staphylococcus infection in conditions classified elsewhere and of unspecified site, other staphylococcus",0.9675512897811194,lr,365
D122,-0.03301077163357087,Benign neoplasm of ascending colon,0.9675281376743331,lr,365
42611,-0.033076018991118415,First degree atrioventricular block,0.967465011079441,lr,365
7078,-0.03311175002082865,Chronic ulcer of other specified sites,0.9674304431759636,lr,365
37300,-0.03311875619689934,"Blepharitis, unspecified",0.9674236652116864,lr,365
K640,-0.033160340685476734,First degree hemorrhoids,0.9673834362297875,lr,365
41092,-0.03316567814373755,"Acute myocardial infarction of unspecified site, subsequent episode of care",0.9673782728748541,lr,365
E8798,-0.03317173461587344,"Other specified procedures as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",0.9673724139930416,lr,365
J309,-0.033177957222793326,"Allergic rhinitis, unspecified",0.9673663944334929,lr,365
M1990,-0.03322228298002433,"Unspecified osteoarthritis, unspecified site",0.9673235161358533,lr,365
6273,-0.033431600820116765,Postmenopausal atrophic vaginitis,0.9671210592564428,lr,365
1727,-0.03346093168899321,"Malignant melanoma of skin of lower limb, including hip",0.9670926931714691,lr,365
V161,-0.03346103301363174,"Family history of malignant neoplasm of trachea, bronchus, and lung",0.9670925951811564,lr,365
7318,-0.033522301988340296,Other bone involvement in diseases classified elsewhere,0.9670333442245427,lr,365
V4987,-0.03357925247178243,Physical restraints status,0.9669782727762721,lr,365
34290,-0.033593836438742926,"Hemiplegia, unspecified, affecting unspecified side",0.9669641704999242,lr,365
71749,-0.0336415095859804,Other derangement of lateral meniscus,0.9669180733734569,lr,365
V671,-0.03365731681775634,"Follow-up examination, following radiotherapy",0.9669027891961633,lr,365
40391,-0.03367762614478932,"Hypertensive chronic kidney disease, unspecified, with chronic kidney disease stage V or end stage renal disease",0.9668831522506157,lr,365
I495,-0.0337052852431446,Sick sinus syndrome,0.9668564095042513,lr,365
V220,-0.03372374652123531,Supervision of normal first pregnancy,0.9668385602639621,lr,365
36504,-0.03374697877727227,Ocular hypertension,0.9668160986839013,lr,365
30501,-0.03376248597793732,"Alcohol abuse, continuous",0.9668011061888989,lr,365
K2970,-0.03376918639382232,"Gastritis, unspecified, without bleeding",0.9667946282411118,lr,365
37923,-0.033795851976953235,Vitreous hemorrhage,0.9667688484423002,lr,365
2559,-0.033856041650667947,Unspecified disorder of adrenal glands,0.9667106606919232,lr,365
7048,-0.033857867884791296,Other specified diseases of hair and hair follicles,0.9667088952535394,lr,365
2699,-0.033899834865177024,Unspecified nutritional deficiency,0.9666683262515787,lr,365
30503,-0.03392129298291176,"Alcohol abuse, in remission",0.9666475835913737,lr,365
K5900,-0.034000748725179004,"Constipation, unspecified",0.9665707809413547,lr,365
3899,-0.03420368990839191,Unspecified hearing loss,0.9663746438262337,lr,365
7135,-0.0342077892416262,Arthropathy associated with neurological disorders,0.9663706823426592,lr,365
45119,-0.034218488464994014,"Phlebitis and thrombophlebitis of deep veins of lower extremities, other",0.9663603429821844,lr,365
2874,-0.03428404405693733,Secondary thrombocytopenia,0.9662969947343083,lr,365
V180,-0.03428846634740383,Family history of diabetes mellitus,0.9662927214977695,lr,365
R5381,-0.03430902070987355,Other malaise,0.9662728601710391,lr,365
1820,-0.03431995184476381,"Malignant neoplasm of corpus uteri, except isthmus",0.9662622977697934,lr,365
H35353,-0.03433304259795226,"Cystoid macular degeneration, bilateral",0.9662496487513308,lr,365
99673,-0.034339181587780473,"Other complications due to renal dialysis device, implant, and graft",0.9662437169727731,lr,365
65963,-0.03436853675299075,"Elderly multigravida, antepartum condition or complication",0.9662153531451425,lr,365
73399,-0.03437028404977849,Other disorders of bone and cartilage,0.9662136648816346,lr,365
V6542,-0.03447254384111539,Counseling on substance use and abuse,0.9661148651255843,lr,365
37240,-0.03454044762095953,"Pterygium, unspecified",0.966049264501769,lr,365
Y929,-0.03461691023751722,Unspecified place or not applicable,0.9659754006712284,lr,365
0091,-0.0346578411734177,"Colitis, enteritis, and gastroenteritis of presumed infectious origin",0.9659358632031804,lr,365
2899,-0.03466256683141105,Unspecified diseases of blood and blood-forming organs,0.9659312985314329,lr,365
470,-0.03467306084119115,Deviated nasal septum,0.9659211620921253,lr,365
4580,-0.03478095355714273,Orthostatic hypotension,0.9658169518564158,lr,365
I471,-0.03480386942980801,Supraventricular tachycardia,0.9657948195717204,lr,365
431,-0.03491126069697627,Intracerebral hemorrhage,0.9656911072112226,lr,365
3009,-0.034932751088867474,Unspecified nonpsychotic mental disorder,0.9656703543538772,lr,365
53020,-0.034980662434895574,Ulcer of esophagus without bleeding,0.9656240888957096,lr,365
73017,-0.03498564651842614,"Chronic osteomyelitis, ankle and foot",0.965619276156585,lr,365
M8580,-0.03504781302572673,"Other specified disorders of bone density and structure, unspecified site",0.9655592488446677,lr,365
V1201,-0.035054579087395996,Personal history of tuberculosis,0.9655527158333461,lr,365
17332,-0.035082551857470806,Squamous cell carcinoma of skin of other and unspecified parts of face,0.9655257070269884,lr,365
73710,-0.0350932771525217,Kyphosis (acquired) (postural),0.9655153515344342,lr,365
4732,-0.03512680197610991,Chronic ethmoidal sinusitis,0.9654829833451742,lr,365
K210,-0.035234961859756365,Gastro-esophageal reflux disease with esophagitis,0.9653785624652099,lr,365
5718,-0.03526790286430567,Other chronic nonalcoholic liver disease,0.965346762449357,lr,365
7010,-0.03530035580826236,Circumscribed scleroderma,0.9653154346133195,lr,365
E663,-0.03531685981387287,Overweight,0.9652995031734374,lr,365
3559,-0.03534628131235889,Mononeuritis of unspecified site,0.9652711030333556,lr,365
4555,-0.03541035559725864,External hemorrhoids with other complication,0.965209255959119,lr,365
65961,-0.03542410877297376,"Elderly multigravida, delivered with or without mention of antepartum condition",0.9651959813579042,lr,365
E890,-0.03554007921426881,Conflagration in private dwelling,0.9650840536442885,lr,365
5194,-0.03554293868333298,Disorders of diaphragm,0.9650812940202383,lr,365
R030,-0.03554842731333671,"Elevated blood-pressure reading, without diagnosis of hypertension",0.9650759970606284,lr,365
M25551,-0.0355652487520276,Pain in right hip,0.9650597632304504,lr,365
6238,-0.03556956949613908,Other specified noninflammatory disorders of vagina,0.9650555934631695,lr,365
6270,-0.035574205335848964,Premenopausal menorrhagia,0.9650511196304971,lr,365
36289,-0.035590126571511026,Other retinal disorders,0.9650357549465082,lr,365
37200,-0.035595145560825214,"Acute conjunctivitis, unspecified",0.965030911454521,lr,365
78831,-0.03561186004384168,Urge incontinence,0.9650147815965426,lr,365
72889,-0.035658702512863114,"Other disorders of muscle, ligament, and fascia",0.9649695789802398,lr,365
7102,-0.03566343906909435,Sicca syndrome,0.964965008358392,lr,365
7464,-0.03573038410536798,Congenital insufficiency of aortic valve,0.9649004109031684,lr,365
78630,-0.03573796240673604,"Hemoptysis, unspecified",0.9648930986247717,lr,365
V759,-0.03596933698523103,Screening examination for unspecified infectious disease,0.9646698727161808,lr,365
4422,-0.03609652088967374,Aneurysm of iliac artery,0.9645471900370669,lr,365
2930,-0.03614533259981968,Delirium due to conditions classified elsewhere,0.964500109988243,lr,365
K589,-0.03615794614441517,Irritable bowel syndrome without diarrhea,0.9644879442998197,lr,365
23875,-0.03619532572079818,"Myelodysplastic syndrome, unspecified",0.9644518928228338,lr,365
45342,-0.036223316434896784,Acute venous embolism and thrombosis of deep vessels of distal lower extremity,0.9644248975034508,lr,365
24200,-0.036334723457647614,Toxic diffuse goiter without mention of thyrotoxic crisis or storm,0.9643174597817227,lr,365
V1642,-0.036429284002876997,Family history of malignant neoplasm of prostate,0.9642262777081327,lr,365
E8859,-0.03643334845475692,"Fall from other slipping, tripping, or stumbling",0.9642223586647901,lr,365
2273,-0.03648346508477244,Benign neoplasm of pituitary gland and craniopharyngeal duct,0.9641740363004753,lr,365
M25569,-0.03672374117444399,Pain in unspecified knee,0.9639423961631779,lr,365
04112,-0.036810612598223505,Methicillin resistant Staphylococcus aureus in conditions classified elsewhere and of unspecified site,0.9638586607519416,lr,365
2469,-0.036866111691332734,Unspecified disorder of thyroid,0.9638051689547712,lr,365
53789,-0.036886720851221924,Other specified disorders of stomach and duodenum,0.9637853059446229,lr,365
C50911,-0.036972560221158995,Malignant neoplasm of unspecified site of right female breast,0.9637025787718809,lr,365
8242,-0.03702776586282813,"Fracture of lateral malleolus, closed",0.963649378421135,lr,365
71907,-0.037037196987426205,"Effusion of joint, ankle and foot",0.9636402901666344,lr,365
9595,-0.03708889873933895,Finger injury,0.9635904695633365,lr,365
6268,-0.03710301535678042,Other disorders of menstruation and other abnormal bleeding from female genital tract,0.9635768670213186,lr,365
E8799,-0.03720902858888303,"Unspecified procedure as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",0.9634747205378015,lr,365
5921,-0.037380526322011366,Calculus of ureter,0.9633095009750979,lr,365
1961,-0.037392955825498404,Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes,0.9632975275907082,lr,365
3320,-0.03739639323864612,Paralysis agitans,0.9632942163448128,lr,365
M25552,-0.03745338639429039,Pain in left hip,0.9632393167320754,lr,365
7068,-0.037545850478296276,Other specified diseases of sebaceous glands,0.9631502558085071,lr,365
V5832,-0.03778635196860126,Encounter for removal of sutures,0.9629186445891357,lr,365
Z9861,-0.03781160676869077,Coronary angioplasty status,0.9628943265783386,lr,365
2875,-0.03789321738142333,"Thrombocytopenia, unspecified",0.9628157473888413,lr,365
Z1283,-0.03789593057764857,Encounter for screening for malignant neoplasm of skin,0.9628131350843337,lr,365
1976,-0.037919843776636236,Secondary malignant neoplasm of retroperitoneum and peritoneum,0.9627901114175325,lr,365
R0600,-0.037930862336376,"Dyspnea, unspecified",0.9627795029156182,lr,365
E7800,-0.03797824264481404,"Pure hypercholesterolemia, unspecified",0.962733887206464,lr,365
17372,-0.03799497515477894,"Squamous cell carcinoma of skin of lower limb, including hip",0.9627177783868737,lr,365
Z85820,-0.03802357565625681,Personal history of malignant melanoma of skin,0.9626902445693725,lr,365
20500,-0.038060329161227986,"Acute myeloid leukemia, without mention of having achieved remission",0.9626548629788857,lr,365
V1271,-0.038103649040289525,Personal history of peptic ulcer disease,0.9626131617898952,lr,365
R928,-0.03818345890321319,Other abnormal and inconclusive findings on diagnostic imaging of breast,0.9625363388310599,lr,365
B20,-0.03819728395600421,Human immunodeficiency virus [HIV] disease,0.9625230318073477,lr,365
E871,-0.03820068404911117,Foreign object left in body during procedure,0.9625197591449857,lr,365
2558,-0.03822248808445832,Other specified disorders of adrenal glands,0.9624987725589319,lr,365
E1121,-0.03835743049367168,Type 2 diabetes mellitus with diabetic nephropathy,0.9623688994185922,lr,365
4370,-0.03835857165260207,Cerebral atherosclerosis,0.9623678012033549,lr,365
N183,-0.038448379388129866,"Chronic kidney disease, stage 3 (moderate)",0.9622813770112225,lr,365
68102,-0.03847843410095356,Onychia and paronychia of finger,0.962252456355384,lr,365
32720,-0.03852280493667484,"Organic sleep apnea, unspecified",0.962209761356934,lr,365
49310,-0.03854733565542015,"Intrinsic asthma, unspecified",0.9621861579494098,lr,365
1103,-0.03855837916483726,Dermatophytosis of groin and perianal area,0.9621755320961869,lr,365
73679,-0.038636092893080703,Other acquired deformities of ankle and foot,0.9621007607537806,lr,365
2323,-0.03872587611063145,Carcinoma in situ of skin of other and unspecified parts of face,0.9620143841295157,lr,365
27650,-0.03873783621479166,"Volume depletion, unspecified",0.9620028784060829,lr,365
99649,-0.03873991779330373,"Other mechanical complication of other internal orthopedic device, implant, and graft",0.9620008759236468,lr,365
1623,-0.03874499463739047,"Malignant neoplasm of upper lobe, bronchus or lung",0.9619959920075859,lr,365
3682,-0.03879375849388668,Diplopia,0.9619490825168349,lr,365
30390,-0.03892450258390069,"Other and unspecified alcohol dependence, unspecified",0.9618233215808301,lr,365
7244,-0.03893176590870941,"Thoracic or lumbosacral neuritis or radiculitis, unspecified",0.9618163355710077,lr,365
6826,-0.03897962291434137,"Cellulitis and abscess of leg, except foot",0.9617703070226223,lr,365
78002,-0.03902238150665719,Transient alteration of awareness,0.9617291839573514,lr,365
99674,-0.03910141072146133,"Other complications due to other vascular device, implant, and graft",0.9616531822583059,lr,365
D123,-0.03913356172931844,Benign neoplasm of transverse colon,0.9616222646363063,lr,365
36810,-0.039182283642968635,"Subjective visual disturbance, unspecified",0.9615754137007074,lr,365
V641,-0.03918514277164263,Surgical or other procedure not carried out because of contraindication,0.9615726644368002,lr,365
E8790,-0.03922684837992242,"Cardiac catheterization as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",0.9615325623001725,lr,365
C50912,-0.03927818982326264,Malignant neoplasm of unspecified site of left female breast,0.9614831970978566,lr,365
3564,-0.039335268675186934,Idiopathic progressive polyneuropathy,0.9614283183070458,lr,365
9194,-0.0393488812106485,"Insect bite, nonvenomous, of other, multiple, and unspecified sites, without mention of infection",0.9614152309190456,lr,365
V1641,-0.039392357107579844,Family history of malignant neoplasm of ovary,0.961373433438156,lr,365
H269,-0.03945477574270567,Unspecified cataract,0.9613134276933524,lr,365
7140,-0.03949751471562614,Rheumatoid arthritis,0.9612723430227627,lr,365
V8289,-0.03951314972537513,Special screening for other specified conditions,0.9612573136378006,lr,365
56409,-0.03951999499072415,Other constipation,0.9612507335989412,lr,365
6820,-0.0395563801164063,Cellulitis and abscess of face,0.9612157590064685,lr,365
36207,-0.03957342353653349,Diabetic macular edema,0.9611993767420601,lr,365
7515,-0.03975012942602565,Other anomalies of intestine,0.9610295421570413,lr,365
V5861,-0.03976530793007072,Long-term (current) use of anticoagulants,0.961014955276952,lr,365
79579,-0.03977009366391432,Other and unspecified nonspecific immunological findings,0.9610103561261615,lr,365
R0602,-0.039872575635832685,Shortness of breath,0.9609118749361911,lr,365
V1272,-0.039959538127443336,Personal history of colonic polyps,0.9608283152786591,lr,365
M069,-0.040158339609777126,"Rheumatoid arthritis, unspecified",0.9606373201709978,lr,365
V4586,-0.0401587161902948,Bariatric surgery status,0.9606369584137665,lr,365
2441,-0.04040045084281132,Other postablative hypothyroidism,0.9604047672378871,lr,365
Z5111,-0.04041051583340403,Encounter for antineoplastic chemotherapy,0.960395100821586,lr,365
6260,-0.04053430899708018,Absence of menstruation,0.9602762178322787,lr,365
25082,-0.04056837887243837,"Diabetes with other specified manifestations, type II or unspecified type, uncontrolled",0.9602435018985448,lr,365
73020,-0.04059564847526112,"Unspecified osteomyelitis, site unspecified",0.9602173167966651,lr,365
42781,-0.040614679419236445,Sinoatrial node dysfunction,0.9601990431285882,lr,365
V7262,-0.04072723822374095,Laboratory examination ordered as part of a routine general medical examination,0.9600909703545925,lr,365
31400,-0.04074839470635361,Attention deficit disorder without mention of hyperactivity,0.9600706584215369,lr,365
8403,-0.04085312177610982,Infraspinatus (muscle) (tendon) sprain,0.9599701182994496,lr,365
7149,-0.040904317936765494,Unspecified inflammatory polyarthropathy,0.9599209727730903,lr,365
79001,-0.04095209138271378,Precipitous drop in hematocrit,0.9598751151357804,lr,365
I5032,-0.04095670523211889,Chronic diastolic (congestive) heart failure,0.9598706864267681,lr,365
M170,-0.04096622452657792,Bilateral primary osteoarthritis of knee,0.9598615491785516,lr,365
R634,-0.04106648466974711,Abnormal weight loss,0.9597653181463575,lr,365
I119,-0.04110674151094957,Hypertensive heart disease without heart failure,0.959726681804047,lr,365
N400,-0.04124126095436438,Benign prostatic hyperplasia without lower urinary tract symptoms,0.9595975885879489,lr,365
V5883,-0.04135796702492932,Encounter for therapeutic drug monitoring,0.9594856042588137,lr,365
36253,-0.041402219208466075,Cystoid macular degeneration,0.9594431458651984,lr,365
2811,-0.04145435482564328,Other vitamin B12 deficiency anemia,0.9593931260085617,lr,365
E039,-0.04162432086120898,"Hypothyroidism, unspecified",0.9592300756192917,lr,365
C3490,-0.041649397548101715,Malignant neoplasm of unspecified part of unspecified bronchus or lung,0.959206021608626,lr,365
99813,-0.04169935896020847,Seroma complicating a procedure,0.9591580995184228,lr,365
71696,-0.04179258987769942,"Arthropathy, unspecified, lower leg",0.9590686804971592,lr,365
9221,-0.041846374403674134,Contusion of chest wall,0.9590170988299617,lr,365
72703,-0.04184792539065208,Trigger finger (acquired),0.9590156114080832,lr,365
E1140,-0.041872686575652886,"Type 2 diabetes mellitus with diabetic neuropathy, unspecified",0.9589918653391022,lr,365
7238,-0.04189058656870717,Other syndromes affecting cervical region,0.9589746995450077,lr,365
29420,-0.041947927901802726,"Dementia, unspecified, without behavioral disturbance",0.9589197122338688,lr,365
4240,-0.042058031743984946,Mitral valve disorders,0.9588141373014171,lr,365
7880,-0.04212284219329495,Renal colic,0.9587519981400291,lr,365
R7989,-0.04216166999672241,Other specified abnormal findings of blood chemistry,0.9587147726286067,lr,365
5565,-0.04217150551123946,Left-sided ulcerative (chronic) colitis,0.9587053432219144,lr,365
M7989,-0.04239198064149516,Other specified soft tissue disorders,0.9584939958357681,lr,365
55092,-0.0424880282839359,"Inguinal hernia, without mention of obstruction or gangrene, bilateral (not specified as recurrent)",0.9584019391681582,lr,365
M5417,-0.0426140506702378,"Radiculopathy, lumbosacral region",0.9582811666789263,lr,365
K2270,-0.04268302835731419,Barrett's esophagus without dysplasia,0.9582150689401407,lr,365
38870,-0.042688397875432986,"Otalgia, unspecified",0.9582099238007799,lr,365
44381,-0.042768802519591705,Peripheral angiopathy in diseases classified elsewhere,0.9581328823701132,lr,365
71906,-0.04282417842409709,"Effusion of joint, lower leg",0.9580798263641412,lr,365
6931,-0.042833162094859954,Dermatitis due to food taken internally,0.9580712193290781,lr,365
51881,-0.04284459501779458,Acute respiratory failure,0.958060265837277,lr,365
61801,-0.04285420510682036,"Cystocele, midline",0.9580510588370703,lr,365
7173,-0.042945711462411294,Other and unspecified derangement of medial meniscus,0.9579633950871624,lr,365
2851,-0.04297410201707745,Acute posthemorrhagic anemia,0.9579361983610929,lr,365
43311,-0.04315071436852473,Occlusion and stenosis of carotid artery with cerebral infarction,0.9577670299356204,lr,365
B182,-0.04315225319650236,Chronic viral hepatitis C,0.9577655560980526,lr,365
Z951,-0.043218371462038954,Presence of aortocoronary bypass graft,0.9577022323941425,lr,365
4142,-0.0433849187803914,Chronic total occlusion of coronary artery,0.9575427429371964,lr,365
D509,-0.04344734149606869,"Iron deficiency anemia, unspecified",0.9574829723843448,lr,365
V643,-0.04356871337195162,Procedure not carried out for other reasons,0.9573667679319794,lr,365
29410,-0.0436434412033027,Dementia in conditions classified elsewhere without behavioral disturbance,0.9572952286626247,lr,365
78760,-0.043655940862318186,Full incontinence of feces,0.9572832628734737,lr,365
I350,-0.04371824336890616,Nonrheumatic aortic (valve) stenosis,0.9572236235845397,lr,365
71986,-0.04380620184867531,"Other specified disorders of joint, lower leg",0.9571394313525748,lr,365
28749,-0.04381074153399263,Other secondary thrombocytopenia,0.9571350862506144,lr,365
B1920,-0.04387108318903414,Unspecified viral hepatitis C without hepatic coma,0.9570773328778963,lr,365
4259,-0.043939659441303694,"Secondary cardiomyopathy, unspecified",0.9570117023516488,lr,365
42610,-0.04397104266664422,"Atrioventricular block, unspecified",0.9569816687090191,lr,365
L821,-0.044014959533145,Other seborrheic keratosis,0.9569396419956783,lr,365
V221,-0.044016646723353064,Supervision of other normal pregnancy,0.9569380274578466,lr,365
7179,-0.044180731903065006,Unspecified internal derangement of knee,0.9567810209912074,lr,365
G3184,-0.044235981356131555,"Mild cognitive impairment, so stated",0.9567281608233543,lr,365
Z803,-0.044255527205645205,Family history of malignant neoplasm of breast,0.9567094609414506,lr,365
V679,-0.044374093896209235,Unspecified follow-up examination,0.9565960337913092,lr,365
4720,-0.04444331968807802,Chronic rhinitis,0.9565298149654232,lr,365
4275,-0.044475912314491425,Cardiac arrest,0.9564986396545562,lr,365
2167,-0.044481553213900675,"Benign neoplasm of skin of lower limb, including hip",0.9564932441571625,lr,365
73390,-0.044777500912592326,"Disorder of bone and cartilage, unspecified",0.956210214065858,lr,365
V7612,-0.0447961443275854,Other screening mammogram,0.9561923872081939,lr,365
N189,-0.04481895571823108,"Chronic kidney disease, unspecified",0.9561705753788968,lr,365
32731,-0.04493112837259087,"Circadian rhythm sleep disorder, delayed sleep phase type",0.9560633252028168,lr,365
4408,-0.04504185371909897,Atherosclerosis of other specified arteries,0.9559574706203509,lr,365
7350,-0.04521688102720461,Hallux valgus (acquired),0.955790166599418,lr,365
37921,-0.04523474475625852,Vitreous degeneration,0.9557730927753509,lr,365
J069,-0.04526342051050172,"Acute upper respiratory infection, unspecified",0.9557456856539921,lr,365
K760,-0.0454973409805023,"Fatty (change of) liver, not elsewhere classified",0.955522143320586,lr,365
K449,-0.04552662238309572,Diaphragmatic hernia without obstruction or gangrene,0.9554941647016492,lr,365
45829,-0.04561079243252949,Other iatrogenic hypotension,0.9554137440951233,lr,365
36604,-0.045697117485999035,Nuclear cataract,0.955331271512355,lr,365
78062,-0.045774943420427525,Postprocedural fever,0.9552569248565473,lr,365
29040,-0.04585793115807516,"Vascular dementia, uncomplicated",0.9551776535348006,lr,365
38610,-0.045881947172578263,"Peripheral vertigo, unspecified",0.9551547142498764,lr,365
6227,-0.0458875260017361,Mucous polyp of cervix,0.95514938561977,lr,365
7936,-0.045907549261987826,"Nonspecific (abnormal) findings on radiological and other examination of abdominal area, including retroperitoneum",0.9551302606065157,lr,365
V854,-0.045938948217894855,"Body Mass Index 40 and over, adult",0.9551002709844013,lr,365
7843,-0.04600647997907395,Aphasia,0.9550357735588361,lr,365
R1310,-0.04609215423918749,"Dysphagia, unspecified",0.9549539550804732,lr,365
7212,-0.04613185320213475,Thoracic spondylosis without myelopathy,0.9549160451512916,lr,365
F17210,-0.046213348860205235,"Nicotine dependence, cigarettes, uncomplicated",0.9548382268107615,lr,365
5560,-0.046341160145485435,Ulcerative (chronic) enterocolitis,0.954716195508413,lr,365
Z7902,-0.04642896064658659,Long term (current) use of antithrombotics/antiplatelets,0.9546323746278494,lr,365
M818,-0.04657238405205955,Other osteoporosis without current pathological fracture,0.9544954678197606,lr,365
99678,-0.04665760960477577,"Other complications due to other internal orthopedic device, implant, and graft",0.9544141238822909,lr,365
36720,-0.04676735353322208,"Astigmatism, unspecified",0.954309388474114,lr,365
E9270,-0.046912592897490335,Overexertion from sudden strenuous movement,0.9541707952500563,lr,365
7921,-0.04696220260650142,Nonspecific abnormal findings in stool contents,0.9541234602887037,lr,365
78009,-0.04704397197455391,Other alteration of consciousness,0.954045445405969,lr,365
R945,-0.047098768392755695,Abnormal results of liver function studies,0.953993168565064,lr,365
30742,-0.04719562091836173,Persistent disorder of initiating or maintaining sleep,0.9539007763915575,lr,365
J189,-0.047245724143118076,"Pneumonia, unspecified organism",0.953852984083847,lr,365
V4589,-0.047246287679425764,Other postprocedural status,0.9538524465532098,lr,365
7942,-0.04732039855750577,Nonspecific abnormal results of pulmonary function study,0.9537817583302524,lr,365
6822,-0.04735012170035991,Cellulitis and abscess of trunk,0.9537534093601102,lr,365
72743,-0.047388680110690314,"Ganglion, unspecified",0.9537166348537859,lr,365
E8490,-0.047394242373626196,Home accidents,0.9537113300458498,lr,365
N179,-0.04751613816784216,"Acute kidney failure, unspecified",0.9535950837309336,lr,365
V242,-0.04751627610657317,Routine postpartum follow-up,0.9535949521932469,lr,365
5780,-0.04752482104706224,Hematemesis,0.9535868038159435,lr,365
99832,-0.04757940462998521,Disruption of external operation (surgical) wound,0.9535347550520801,lr,365
2731,-0.04758065706778729,Monoclonal paraproteinemia,0.9535335608098551,lr,365
R509,-0.04759366948590443,"Fever, unspecified",0.9535211531132004,lr,365
73007,-0.04767673720711585,"Acute osteomyelitis, ankle and foot",0.9534419495735587,lr,365
78720,-0.04772745920057649,"Dysphagia, unspecified",0.9533935903236764,lr,365
7243,-0.047728024481619634,Sciatica,0.9533930513885055,lr,365
68110,-0.04775717969692316,"Cellulitis and abscess of toe, unspecified",0.9533652554140242,lr,365
45989,-0.047783741127774976,Other specified disorders of circulatory system,0.9533399330050172,lr,365
I739,-0.04781218419180274,"Peripheral vascular disease, unspecified",0.9533128174818886,lr,365
24900,-0.04803269945010077,"Secondary diabetes mellitus without mention of complication, not stated as uncontrolled, or unspecified",0.9531026206363604,lr,365
V431,-0.04803947992396182,Lens replaced by other means,0.9530961581708636,lr,365
70703,-0.048078176463682024,"Pressure ulcer, lower back",0.9530592773611062,lr,365
7806,-0.0480899440277126,Fever and other physiologic disturbances of temperature regulation,0.9530480622410223,lr,365
72612,-0.048174042183460365,Bicipital tenosynovitis,0.9529679160267706,lr,365
4538,-0.048201116830150256,Acute venous embolism and thrombosis of other specified veins,0.9529421151064142,lr,365
R197,-0.04821221884662814,"Diarrhea, unspecified",0.952931535586077,lr,365
V771,-0.04825155389528955,Screening for diabetes mellitus,0.9528940527149539,lr,365
2753,-0.048290010993755315,Disorders of phosphorus metabolism,0.9528574078791727,lr,365
V173,-0.048296244439804396,Family history of ischemic heart disease,0.9528514683124403,lr,365
3510,-0.04864143584511395,Bell's palsy,0.9525226089380225,lr,365
2410,-0.04872784319507379,Nontoxic uninodular goiter,0.9524403075393814,lr,365
29690,-0.04874492747966888,Unspecified episodic mood disorder,0.9524240359171025,lr,365
V5869,-0.0491144832262956,Long-term (current) use of other medications,0.9520721271703588,lr,365
99659,-0.049234850898913406,"Mechanical complication due to other implant and internal device, not elsewhere classified",0.9519575353609601,lr,365
2769,-0.04933512592737917,Electrolyte and fluid disorders not elsewhere classified,0.9518620825778488,lr,365
27400,-0.04936251991868028,"Gouty arthropathy, unspecified",0.9518360076333888,lr,365
7385,-0.04939173762762132,Other acquired deformity of back or spine,0.9518081975722333,lr,365
34982,-0.049407815809276424,Toxic encephalopathy,0.9517928943501562,lr,365
R609,-0.049485339295227616,"Edema, unspecified",0.9517191109070945,lr,365
61189,-0.04960257695381106,Other specified disorders of breast,0.9516075401271789,lr,365
